seed,shard_id,num_shards,sample_index,sample_id,category,condition,k_irrelevant,status,original_image_path,gt_crop_path,irrelevant_crop_paths,all_image_paths_used,image_kinds_in_order,image_sizes_in_order,gt_crop_position,gt_crop_hash,gt_crop_file_hash,gt_crop_width,gt_crop_height,original_image_hash,full_image_processed_hash,prompt_text,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,valid_output,input_token_count,estimated_visual_token_count,per_image_visual_token_counts,distractor_visual_token_fraction,output_token_count,finish_reason,generation_time_sec,max_new_tokens,do_sample,processor_min_pixels,processor_max_pixels,crop_long_side,attn_implementation,dtype,error_message
42,0,8,216,relative_position/sa_64257,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops/relative_position__sa_64257/gt.png""]","[""original"", ""gt""]","[[2622, 1500], [448, 28]]",1,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,1693,6100,"[5076, 1024]",0.00000000,2,eos,0.9988,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,216,relative_position/sa_64257,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,"[""outputs/crops/relative_position__sa_64257/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops/relative_position__sa_64257/gt.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_00.png""]","[""original"", ""gt"", ""irrelevant""]","[[2622, 1500], [448, 28], [448, 28]]",1,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,2001,7124,"[5076, 1024, 1024]",0.14373947,2,eos,1.2058,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,216,relative_position/sa_64257,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,"[""outputs/crops/relative_position__sa_64257/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_01.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops/relative_position__sa_64257/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64257/gt.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_01.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_00.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2622, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",2,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,2925,10196,"[5076, 1024, 1024, 1024, 1024, 1024]",0.40172617,2,eos,1.9173,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,216,relative_position/sa_64257,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg,outputs/crops/relative_position__sa_64257/gt.png,"[""outputs/crops/relative_position__sa_64257/irrelevant_01.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_04.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_00.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_06.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_07.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_05.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64257.jpg"", ""outputs/crops/relative_position__sa_64257/irrelevant_01.png"", ""outputs/crops/relative_position__sa_64257/gt.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_02.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_04.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_00.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_06.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_07.png"", ""outputs/crops/relative_position__sa_64257/irrelevant_05.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2622, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",2,63be1870deb89238390667e55516b9b7f444de36cd33bb77d277f8d6041054dd,6139a23998b8e3e70a3a3d28713ffae799233aec43d06c4ea0db253c98b486e5,448,28,b1ed607f11f22db5e06098ef7ae02a99429ea4d7a687d6bf5b1c9f0ee65f656b,6ba33fa3f0575eff8ccde77b729634343de1a351d32940753dd373714e9c8990,"Is the baby carriage on the left or right side of the cyclist?
(A) The baby carriage is on the right side of the cyclist.
(B) The baby carriage is on the left side of the cyclist.",A,The baby carriage is on the right side of the cyclist.,B,B,The baby carriage is on the left side of the cyclist.,False,True,4163,14292,"[5076, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",0.57318780,2,eos,3.1026,64,False,200704,1003520,448,sdpa,bfloat16,
42,1,8,217,relative_position/sa_64554,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64554.jpg,outputs/crops/relative_position__sa_64554/gt.png,"[""outputs/crops/relative_position__sa_64554/irrelevant_07.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_04.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_00.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_05.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_02.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_06.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_64554.jpg"", ""outputs/crops/relative_position__sa_64554/irrelevant_07.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_04.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_00.png"", ""outputs/crops/relative_position__sa_64554/gt.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_05.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_02.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_06.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_03.png"", ""outputs/crops/relative_position__sa_64554/irrelevant_01.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2265, 1500], [448, 38], [448, 28], [448, 49], [448, 31], [448, 28], [448, 33], [448, 28], [448, 48], [448, 30]]",4,2f835a94a13706e44c3dd68b6356761ffb6dc01ad2d3ad419c2cb14a00385a8b,3dbd3de2cfd53a68df651fb6c75b6a8cb53b998002665e3333c81a0b16fe3a5b,448,31,b20cc8c964d1793a741b34198b7fc40cb768f81b6db98ee39a7cd3ae0cec819e,950057518ccae0bd5778fd31b81d8e743a1729bfbe027762f48116f51e98b752,"Is the green statue on the left or right side of the white statue?
(A) The green statue is on the left side of the white statue.
(B) The green statue is on the right side of the white statue.",A,The green statue is on the left side of the white statue.,A,A,The green statue is on the left side of the white statue.,True,True,4382,15152,"[4988, 1100, 1024, 1176, 1220, 1024, 1180, 1024, 1176, 1240]",0.59028511,2,eos,3.4323,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,220,relative_position/sa_65804,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg,outputs/crops/relative_position__sa_65804/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg"", ""outputs/crops/relative_position__sa_65804/gt.png""]","[""original"", ""gt""]","[[4755, 1500], [448, 28]]",1,28bf0072a1a921e7b852bc6b045c0c7ee98413cd03a58940d65db812faa81158,260406258fc9cb331fdc964261150eb51e211c8d8c0be54c0ab067056fcb7772,448,28,cf3ec0b4a40090b4ad767eedaf8d6ea4979e760af4cd5402193242accc08f4b7,ccaf6b88672e1bcf2aba0273042834731aaf881af2db732f4f6ff1d52a9f52b0,"Is the white truck on the left or right side of the red truck?
(A) The white truck is on the right side of the red truck.
(B) The white truck is on the left side of the red truck.",A,The white truck is on the right side of the red truck.,B,B,The white truck is on the left side of the red truck.,False,True,1687,6064,"[5040, 1024]",0.00000000,2,eos,0.9799,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,220,relative_position/sa_65804,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg,outputs/crops/relative_position__sa_65804/gt.png,"[""outputs/crops/relative_position__sa_65804/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg"", ""outputs/crops/relative_position__sa_65804/irrelevant_00.png"", ""outputs/crops/relative_position__sa_65804/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[4755, 1500], [448, 28], [448, 28]]",2,28bf0072a1a921e7b852bc6b045c0c7ee98413cd03a58940d65db812faa81158,260406258fc9cb331fdc964261150eb51e211c8d8c0be54c0ab067056fcb7772,448,28,cf3ec0b4a40090b4ad767eedaf8d6ea4979e760af4cd5402193242accc08f4b7,ccaf6b88672e1bcf2aba0273042834731aaf881af2db732f4f6ff1d52a9f52b0,"Is the white truck on the left or right side of the red truck?
(A) The white truck is on the right side of the red truck.
(B) The white truck is on the left side of the red truck.",A,The white truck is on the right side of the red truck.,B,B,The white truck is on the left side of the red truck.,False,True,1996,7088,"[5040, 1024, 1024]",0.14446953,2,eos,1.1889,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,220,relative_position/sa_65804,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg,outputs/crops/relative_position__sa_65804/gt.png,"[""outputs/crops/relative_position__sa_65804/irrelevant_00.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_02.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_01.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_03.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg"", ""outputs/crops/relative_position__sa_65804/gt.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_00.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_02.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_01.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_03.png""]","[""original"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[4755, 1500], [448, 28], [448, 28], [448, 28], [448, 31], [448, 29]]",1,28bf0072a1a921e7b852bc6b045c0c7ee98413cd03a58940d65db812faa81158,260406258fc9cb331fdc964261150eb51e211c8d8c0be54c0ab067056fcb7772,448,28,cf3ec0b4a40090b4ad767eedaf8d6ea4979e760af4cd5402193242accc08f4b7,ccaf6b88672e1bcf2aba0273042834731aaf881af2db732f4f6ff1d52a9f52b0,"Is the white truck on the left or right side of the red truck?
(A) The white truck is on the right side of the red truck.
(B) The white truck is on the left side of the red truck.",A,The white truck is on the right side of the red truck.,B,B,The white truck is on the left side of the red truck.,False,True,3033,10592,"[5040, 1024, 1024, 1024, 1220, 1260]",0.42749245,2,eos,2.0392,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,220,relative_position/sa_65804,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg,outputs/crops/relative_position__sa_65804/gt.png,"[""outputs/crops/relative_position__sa_65804/irrelevant_07.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_04.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_05.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_01.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_00.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_02.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_03.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_06.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_65804.jpg"", ""outputs/crops/relative_position__sa_65804/irrelevant_07.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_04.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_05.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_01.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_00.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_02.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_03.png"", ""outputs/crops/relative_position__sa_65804/irrelevant_06.png"", ""outputs/crops/relative_position__sa_65804/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[4755, 1500], [448, 28], [448, 28], [448, 28], [448, 31], [448, 28], [448, 28], [448, 29], [448, 28], [448, 28]]",9,28bf0072a1a921e7b852bc6b045c0c7ee98413cd03a58940d65db812faa81158,260406258fc9cb331fdc964261150eb51e211c8d8c0be54c0ab067056fcb7772,448,28,cf3ec0b4a40090b4ad767eedaf8d6ea4979e760af4cd5402193242accc08f4b7,ccaf6b88672e1bcf2aba0273042834731aaf881af2db732f4f6ff1d52a9f52b0,"Is the white truck on the left or right side of the red truck?
(A) The white truck is on the right side of the red truck.
(B) The white truck is on the left side of the red truck.",A,The white truck is on the right side of the red truck.,B,B,The white truck is on the left side of the red truck.,False,True,4268,14688,"[5040, 1024, 1024, 1024, 1220, 1024, 1024, 1260, 1024, 1024]",0.58714597,2,eos,3.1878,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,236,relative_position/sa_86732,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg,outputs/crops/relative_position__sa_86732/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg"", ""outputs/crops/relative_position__sa_86732/gt.png""]","[""original"", ""gt""]","[[2666, 1500], [448, 28]]",1,06637761f5474a5551e4450996eb60e2b13833a5f516548675462e0134b302c2,aaf5f23bed014830b47fe3574de874f677eb669e6ef2bc7fa9167fc2be21df54,448,28,4f170930283c75eafb65efa7cf3b6531417d59a2dbfe69d82d2b8cbf96f0a508,8dd6989347e1685af78d5d1ee5b25e5d78901e99835a608ae22fc2d60839d01c,"Is the bucket on the left or right side of the cyclist?
(A) The bucket is on the right side of the cyclist.
(B) The bucket is on the left side of the cyclist.",A,The bucket is on the right side of the cyclist.,B,B,The bucket is on the left side of the cyclist.,False,True,1643,5912,"[4888, 1024]",0.00000000,2,eos,0.9539,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,236,relative_position/sa_86732,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg,outputs/crops/relative_position__sa_86732/gt.png,"[""outputs/crops/relative_position__sa_86732/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg"", ""outputs/crops/relative_position__sa_86732/irrelevant_00.png"", ""outputs/crops/relative_position__sa_86732/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[2666, 1500], [448, 28], [448, 28]]",2,06637761f5474a5551e4450996eb60e2b13833a5f516548675462e0134b302c2,aaf5f23bed014830b47fe3574de874f677eb669e6ef2bc7fa9167fc2be21df54,448,28,4f170930283c75eafb65efa7cf3b6531417d59a2dbfe69d82d2b8cbf96f0a508,8dd6989347e1685af78d5d1ee5b25e5d78901e99835a608ae22fc2d60839d01c,"Is the bucket on the left or right side of the cyclist?
(A) The bucket is on the right side of the cyclist.
(B) The bucket is on the left side of the cyclist.",A,The bucket is on the right side of the cyclist.,B,B,The bucket is on the left side of the cyclist.,False,True,1951,6936,"[4888, 1024, 1024]",0.14763552,2,eos,1.1789,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,236,relative_position/sa_86732,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg,outputs/crops/relative_position__sa_86732/gt.png,"[""outputs/crops/relative_position__sa_86732/irrelevant_02.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_00.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_03.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg"", ""outputs/crops/relative_position__sa_86732/irrelevant_02.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_00.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_03.png"", ""outputs/crops/relative_position__sa_86732/gt.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_01.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant""]","[[2666, 1500], [448, 29], [448, 28], [448, 28], [448, 28], [448, 28]]",4,06637761f5474a5551e4450996eb60e2b13833a5f516548675462e0134b302c2,aaf5f23bed014830b47fe3574de874f677eb669e6ef2bc7fa9167fc2be21df54,448,28,4f170930283c75eafb65efa7cf3b6531417d59a2dbfe69d82d2b8cbf96f0a508,8dd6989347e1685af78d5d1ee5b25e5d78901e99835a608ae22fc2d60839d01c,"Is the bucket on the left or right side of the cyclist?
(A) The bucket is on the right side of the cyclist.
(B) The bucket is on the left side of the cyclist.",A,The bucket is on the right side of the cyclist.,B,B,The bucket is on the left side of the cyclist.,False,True,2939,10244,"[4888, 1260, 1024, 1024, 1024, 1024]",0.42288169,2,eos,1.9472,64,False,200704,1003520,448,sdpa,bfloat16,
42,4,8,236,relative_position/sa_86732,relative_position,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg,outputs/crops/relative_position__sa_86732/gt.png,"[""outputs/crops/relative_position__sa_86732/irrelevant_01.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_00.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_05.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_03.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_07.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_04.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_06.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_02.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_86732.jpg"", ""outputs/crops/relative_position__sa_86732/irrelevant_01.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_00.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_05.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_03.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_07.png"", ""outputs/crops/relative_position__sa_86732/gt.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_04.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_06.png"", ""outputs/crops/relative_position__sa_86732/irrelevant_02.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2666, 1500], [448, 28], [448, 28], [448, 36], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28], [448, 29]]",6,06637761f5474a5551e4450996eb60e2b13833a5f516548675462e0134b302c2,aaf5f23bed014830b47fe3574de874f677eb669e6ef2bc7fa9167fc2be21df54,448,28,4f170930283c75eafb65efa7cf3b6531417d59a2dbfe69d82d2b8cbf96f0a508,8dd6989347e1685af78d5d1ee5b25e5d78901e99835a608ae22fc2d60839d01c,"Is the bucket on the left or right side of the cyclist?
(A) The bucket is on the right side of the cyclist.
(B) The bucket is on the left side of the cyclist.",A,The bucket is on the right side of the cyclist.,B,B,The bucket is on the left side of the cyclist.,False,True,4201,14456,"[4888, 1024, 1024, 1140, 1024, 1024, 1024, 1024, 1024, 1260]",0.59103486,2,eos,3.1405,64,False,200704,1003520,448,sdpa,bfloat16,
43,4,8,164,relative_position/sa_23098,relative_position,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg,outputs/crops/relative_position__sa_23098/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg"", ""outputs/crops/relative_position__sa_23098/gt.png""]","[""original"", ""gt""]","[[2250, 1500], [448, 28]]",1,7bc2c1e8c28ed81a0c5921755a852d75f3faa0f042d7e8550d1c8aa86cf44373,91b3d157ba17d33c8a2a56fb9a82213bec8239185aea576e91ac2ce5abb34604,448,28,920ee19619c00bf4d047508abda10fc3473e77dcb965c5ba2f9fe956f08912be,78a6adc50cbe4179ad6d6a2d58a202b556d05602420124b7140a239bb4d5b091,"Is the cyclist on the left or right side of the woman's handbag?
(A) The cyclist is on the left side of the woman's handbag.
(B) The cyclist is on the right side of the woman's handbag.",A,The cyclist is on the left side of the woman's handbag.,A,A,The cyclist is on the left side of the woman's handbag.,True,True,1679,6012,"[4988, 1024]",0.00000000,2,eos,0.9937,64,False,200704,1003520,448,sdpa,bfloat16,
43,4,8,164,relative_position/sa_23098,relative_position,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg,outputs/crops/relative_position__sa_23098/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg"", ""outputs/crops/relative_position__sa_23098/gt.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_00.png""]","[""original"", ""gt"", ""irrelevant""]","[[2250, 1500], [448, 28], [448, 28]]",1,7bc2c1e8c28ed81a0c5921755a852d75f3faa0f042d7e8550d1c8aa86cf44373,91b3d157ba17d33c8a2a56fb9a82213bec8239185aea576e91ac2ce5abb34604,448,28,920ee19619c00bf4d047508abda10fc3473e77dcb965c5ba2f9fe956f08912be,78a6adc50cbe4179ad6d6a2d58a202b556d05602420124b7140a239bb4d5b091,"Is the cyclist on the left or right side of the woman's handbag?
(A) The cyclist is on the left side of the woman's handbag.
(B) The cyclist is on the right side of the woman's handbag.",A,The cyclist is on the left side of the woman's handbag.,A,A,The cyclist is on the left side of the woman's handbag.,True,True,1987,7036,"[4988, 1024, 1024]",0.14553724,2,eos,1.2048,64,False,200704,1003520,448,sdpa,bfloat16,
43,4,8,164,relative_position/sa_23098,relative_position,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg,outputs/crops/relative_position__sa_23098/gt.png,"[""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/relative_position/sa_23098.jpg"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_03.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_02.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_00.png"", ""outputs/crops_v21/seed43/relative_position__sa_23098/irrelevant_01.png"", ""outputs/crops/relative_position__sa_23098/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 28], [448, 28], [448, 28], [448, 28], [448, 28]]",5,7bc2c1e8c28ed81a0c5921755a852d75f3faa0f042d7e8550d1c8aa86cf44373,91b3d157ba17d33c8a2a56fb9a82213bec8239185aea576e91ac2ce5abb34604,448,28,920ee19619c00bf4d047508abda10fc3473e77dcb965c5ba2f9fe956f08912be,78a6adc50cbe4179ad6d6a2d58a202b556d05602420124b7140a239bb4d5b091,"Is the cyclist on the left or right side of the woman's handbag?
(A) The cyclist is on the left side of the woman's handbag.
(B) The cyclist is on the right side of the woman's handbag.",A,The cyclist is on the left side of the woman's handbag.,A,A,The cyclist is on the left side of the woman's handbag.,True,True,2911,10108,"[4988, 1024, 1024, 1024, 1024, 1024]",0.40522359,2,eos,1.9031,64,False,200704,1003520,448,sdpa,bfloat16,
