seed,shard_id,num_shards,sample_index,sample_id,category,condition,k_irrelevant,status,original_image_path,gt_crop_path,irrelevant_crop_paths,all_image_paths_used,image_kinds_in_order,image_sizes_in_order,gt_crop_position,gt_crop_hash,gt_crop_file_hash,gt_crop_width,gt_crop_height,original_image_hash,full_image_processed_hash,prompt_text,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,valid_output,input_token_count,estimated_visual_token_count,per_image_visual_token_counts,distractor_visual_token_fraction,output_token_count,finish_reason,generation_time_sec,max_new_tokens,do_sample,processor_min_pixels,processor_max_pixels,crop_long_side,attn_implementation,dtype,error_message
42,5,8,141,direct_attributes/sa_7018,direct_attributes,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7018.jpg,outputs/crops/direct_attributes__sa_7018/gt.png,"[""outputs/crops/direct_attributes__sa_7018/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7018.jpg"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7018/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[1500, 2031], [382, 448], [336, 448], [448, 411], [237, 448], [299, 448]]",5,eb78bb327e7984c98c157e74f96f91a66629cf9904f1a9c97827cee6cee748cd,30875fced9f044f1b9e002873e0910f91be3ff6bcc58609fbb8d165aa7a5bcd1,299,448,44c5778c8836984a0d2061f739e633d3e086a12880872bc8bee36f4a36025df5,53dfb6da5f0052ccc9e8211952db408aed7fff493864b115c0be605d03f47f0e,"What is the color of the woman's jacket?
(A) The color of the woman's jacket is blue.
(B) The color of the woman's jacket is red.
(C) The color of the woman's jacket is orange.
(D) The color of the woman's jacket is black.",A,The color of the woman's jacket is blue.,A,A,The color of the woman's jacket is blue.,True,True,2978,10328,"[4920, 1080, 1064, 1088, 1056, 1120]",0.41518203,2,eos,1.9986,64,False,200704,1003520,448,sdpa,bfloat16,
42,5,8,141,direct_attributes/sa_7018,direct_attributes,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7018.jpg,outputs/crops/direct_attributes__sa_7018/gt.png,"[""outputs/crops/direct_attributes__sa_7018/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_07.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_04.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7018.jpg"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7018/gt.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_07.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_7018/irrelevant_04.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[1500, 2031], [448, 411], [299, 448], [382, 448], [376, 448], [448, 399], [237, 448], [336, 448], [262, 448], [183, 448]]",2,eb78bb327e7984c98c157e74f96f91a66629cf9904f1a9c97827cee6cee748cd,30875fced9f044f1b9e002873e0910f91be3ff6bcc58609fbb8d165aa7a5bcd1,299,448,44c5778c8836984a0d2061f739e633d3e086a12880872bc8bee36f4a36025df5,53dfb6da5f0052ccc9e8211952db408aed7fff493864b115c0be605d03f47f0e,"What is the color of the woman's jacket?
(A) The color of the woman's jacket is blue.
(B) The color of the woman's jacket is red.
(C) The color of the woman's jacket is orange.
(D) The color of the woman's jacket is black.",A,The color of the woman's jacket is blue.,A,A,The color of the woman's jacket is blue.,True,True,4286,14732,"[4920, 1088, 1120, 1080, 1080, 1088, 1056, 1064, 1092, 1144]",0.59000815,2,eos,3.3298,64,False,200704,1003520,448,sdpa,bfloat16,
42,6,8,142,direct_attributes/sa_7065,direct_attributes,original_only,-1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg,,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg""]","[""original""]","[[2250, 1500]]",,,,,,6349b23527a846a18675aa243e4282370b38f97e5fafa630893622a51dd4d152,0589a2866cbdfcd464b21b93c852962eb4db3fddc9871e7954d82dafc496fb1c,"Is the color of the bus red or yellow?
(A) The color of the bus is red.
(B) The color of the bus is yellow.",A,The color of the bus is red.,A,A,The color of the bus is red.,True,True,1351,4988,[4988],0.00000000,2,eos,0.8008,64,False,200704,1003520,448,sdpa,bfloat16,
42,6,8,142,direct_attributes/sa_7065,direct_attributes,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg,outputs/crops/direct_attributes__sa_7065/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg"", ""outputs/crops/direct_attributes__sa_7065/gt.png""]","[""original"", ""gt""]","[[2250, 1500], [448, 235]]",1,f08ea39b6b3d4e63bb830550ee15b0a4a380d1a63c51584bcdc848451e2d7e5a,eec21829462e291e61c43c214613a555d01ac2386c4f30a69f27f4e8b0fdffc5,448,235,6349b23527a846a18675aa243e4282370b38f97e5fafa630893622a51dd4d152,0589a2866cbdfcd464b21b93c852962eb4db3fddc9871e7954d82dafc496fb1c,"Is the color of the bus red or yellow?
(A) The color of the bus is red.
(B) The color of the bus is yellow.",A,The color of the bus is red.,A,A,The color of the bus is red.,True,True,1680,6092,"[4988, 1104]",0.00000000,2,eos,1.0241,64,False,200704,1003520,448,sdpa,bfloat16,
42,6,8,142,direct_attributes/sa_7065,direct_attributes,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg,outputs/crops/direct_attributes__sa_7065/gt.png,"[""outputs/crops/direct_attributes__sa_7065/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg"", ""outputs/crops/direct_attributes__sa_7065/gt.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_00.png""]","[""original"", ""gt"", ""irrelevant""]","[[2250, 1500], [448, 235], [448, 370]]",1,f08ea39b6b3d4e63bb830550ee15b0a4a380d1a63c51584bcdc848451e2d7e5a,eec21829462e291e61c43c214613a555d01ac2386c4f30a69f27f4e8b0fdffc5,448,235,6349b23527a846a18675aa243e4282370b38f97e5fafa630893622a51dd4d152,0589a2866cbdfcd464b21b93c852962eb4db3fddc9871e7954d82dafc496fb1c,"Is the color of the bus red or yellow?
(A) The color of the bus is red.
(B) The color of the bus is yellow.",A,The color of the bus is red.,A,A,The color of the bus is red.,True,True,2003,7172,"[4988, 1104, 1080]",0.15058561,2,eos,1.2656,64,False,200704,1003520,448,sdpa,bfloat16,
42,6,8,142,direct_attributes/sa_7065,direct_attributes,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg,outputs/crops/direct_attributes__sa_7065/gt.png,"[""outputs/crops/direct_attributes__sa_7065/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7065/gt.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_01.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [448, 241], [448, 235], [448, 370], [448, 161], [448, 166]]",2,f08ea39b6b3d4e63bb830550ee15b0a4a380d1a63c51584bcdc848451e2d7e5a,eec21829462e291e61c43c214613a555d01ac2386c4f30a69f27f4e8b0fdffc5,448,235,6349b23527a846a18675aa243e4282370b38f97e5fafa630893622a51dd4d152,0589a2866cbdfcd464b21b93c852962eb4db3fddc9871e7954d82dafc496fb1c,"Is the color of the bus red or yellow?
(A) The color of the bus is red.
(B) The color of the bus is yellow.",A,The color of the bus is red.,A,A,The color of the bus is red.,True,True,2959,10388,"[4988, 1056, 1104, 1080, 1080, 1080]",0.41355410,2,eos,2.0568,64,False,200704,1003520,448,sdpa,bfloat16,
42,6,8,142,direct_attributes/sa_7065,direct_attributes,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg,outputs/crops/direct_attributes__sa_7065/gt.png,"[""outputs/crops/direct_attributes__sa_7065/irrelevant_07.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_04.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_02.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7065.jpg"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_07.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_04.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7065/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7065/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[2250, 1500], [448, 244], [448, 241], [448, 166], [448, 210], [448, 333], [448, 188], [448, 370], [448, 161], [448, 235]]",9,f08ea39b6b3d4e63bb830550ee15b0a4a380d1a63c51584bcdc848451e2d7e5a,eec21829462e291e61c43c214613a555d01ac2386c4f30a69f27f4e8b0fdffc5,448,235,6349b23527a846a18675aa243e4282370b38f97e5fafa630893622a51dd4d152,0589a2866cbdfcd464b21b93c852962eb4db3fddc9871e7954d82dafc496fb1c,"Is the color of the bus red or yellow?
(A) The color of the bus is red.
(B) The color of the bus is yellow.",A,The color of the bus is red.,A,A,The color of the bus is red.,True,True,4238,14664,"[4988, 1056, 1056, 1080, 1056, 1064, 1100, 1080, 1080, 1104]",0.58456083,2,eos,3.2838,64,False,200704,1003520,448,sdpa,bfloat16,
42,7,8,143,direct_attributes/sa_7081,direct_attributes,original_only,-1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg,,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg""]","[""original""]","[[2250, 1500]]",,,,,,0f751f49cd0e7bacae26bc7aabd0d737e869e1bfac8061dc4f86d7ea7e726fc7,9111a898070f6d27856e7e6917642f4d6ca6458bcb43f553ff8d09a5926b9db2,"What is the color of the trash can?
(A) The color of the trash can is red.
(B) The color of the trash can is black.
(C) The color of the trash can is green.
(D) The color of the trash can is yellow.",C,The color of the trash can is green.,C,C,The color of the trash can is green.,True,True,1374,4988,[4988],0.00000000,2,eos,0.8019,64,False,200704,1003520,448,sdpa,bfloat16,
42,7,8,143,direct_attributes/sa_7081,direct_attributes,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg,outputs/crops/direct_attributes__sa_7081/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg"", ""outputs/crops/direct_attributes__sa_7081/gt.png""]","[""original"", ""gt""]","[[2250, 1500], [346, 448]]",1,1aebc94b35ecb6fa5c2cc7e92e299c44977f3a16302483a8d097a00d6b339035,7b10dac23ee55fbf9c55ad9707a93f8bacc523a75d12fc5d39b6725bb2367fd9,346,448,0f751f49cd0e7bacae26bc7aabd0d737e869e1bfac8061dc4f86d7ea7e726fc7,9111a898070f6d27856e7e6917642f4d6ca6458bcb43f553ff8d09a5926b9db2,"What is the color of the trash can?
(A) The color of the trash can is red.
(B) The color of the trash can is black.
(C) The color of the trash can is green.
(D) The color of the trash can is yellow.",C,The color of the trash can is green.,C,C,The color of the trash can is green.,True,True,1714,6128,"[4988, 1140]",0.00000000,2,eos,1.0239,64,False,200704,1003520,448,sdpa,bfloat16,
42,7,8,143,direct_attributes/sa_7081,direct_attributes,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg,outputs/crops/direct_attributes__sa_7081/gt.png,"[""outputs/crops/direct_attributes__sa_7081/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7081/gt.png""]","[""original"", ""irrelevant"", ""gt""]","[[2250, 1500], [261, 448], [346, 448]]",2,1aebc94b35ecb6fa5c2cc7e92e299c44977f3a16302483a8d097a00d6b339035,7b10dac23ee55fbf9c55ad9707a93f8bacc523a75d12fc5d39b6725bb2367fd9,346,448,0f751f49cd0e7bacae26bc7aabd0d737e869e1bfac8061dc4f86d7ea7e726fc7,9111a898070f6d27856e7e6917642f4d6ca6458bcb43f553ff8d09a5926b9db2,"What is the color of the trash can?
(A) The color of the trash can is red.
(B) The color of the trash can is black.
(C) The color of the trash can is green.
(D) The color of the trash can is yellow.",C,The color of the trash can is green.,C,C,The color of the trash can is green.,True,True,2035,7220,"[4988, 1092, 1140]",0.15124654,2,eos,1.2765,64,False,200704,1003520,448,sdpa,bfloat16,
42,7,8,143,direct_attributes/sa_7081,direct_attributes,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg,outputs/crops/direct_attributes__sa_7081/gt.png,"[""outputs/crops/direct_attributes__sa_7081/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7081/gt.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_00.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt"", ""irrelevant""]","[[2250, 1500], [340, 448], [433, 448], [340, 448], [346, 448], [261, 448]]",4,1aebc94b35ecb6fa5c2cc7e92e299c44977f3a16302483a8d097a00d6b339035,7b10dac23ee55fbf9c55ad9707a93f8bacc523a75d12fc5d39b6725bb2367fd9,346,448,0f751f49cd0e7bacae26bc7aabd0d737e869e1bfac8061dc4f86d7ea7e726fc7,9111a898070f6d27856e7e6917642f4d6ca6458bcb43f553ff8d09a5926b9db2,"What is the color of the trash can?
(A) The color of the trash can is red.
(B) The color of the trash can is black.
(C) The color of the trash can is green.
(D) The color of the trash can is yellow.",C,The color of the trash can is green.,C,C,The color of the trash can is green.,True,True,3000,10436,"[4988, 1064, 1088, 1064, 1140, 1092]",0.41280184,2,eos,2.0572,64,False,200704,1003520,448,sdpa,bfloat16,
42,7,8,143,direct_attributes/sa_7081,direct_attributes,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg,outputs/crops/direct_attributes__sa_7081/gt.png,"[""outputs/crops/direct_attributes__sa_7081/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_04.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_07.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_7081.jpg"", ""outputs/crops/direct_attributes__sa_7081/gt.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_04.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_7081/irrelevant_07.png""]","[""original"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [346, 448], [340, 448], [448, 352], [261, 448], [391, 448], [340, 448], [398, 448], [433, 448], [448, 417]]",1,1aebc94b35ecb6fa5c2cc7e92e299c44977f3a16302483a8d097a00d6b339035,7b10dac23ee55fbf9c55ad9707a93f8bacc523a75d12fc5d39b6725bb2367fd9,346,448,0f751f49cd0e7bacae26bc7aabd0d737e869e1bfac8061dc4f86d7ea7e726fc7,9111a898070f6d27856e7e6917642f4d6ca6458bcb43f553ff8d09a5926b9db2,"What is the color of the trash can?
(A) The color of the trash can is red.
(B) The color of the trash can is black.
(C) The color of the trash can is green.
(D) The color of the trash can is yellow.",C,The color of the trash can is green.,C,C,The color of the trash can is green.,True,True,4307,14832,"[4988, 1140, 1064, 1140, 1092, 1080, 1064, 1088, 1088, 1088]",0.58683927,2,eos,3.3534,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,144,direct_attributes/sa_717,direct_attributes,original_only,-1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg,,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg""]","[""original""]","[[2250, 1500]]",,,,,,22f0696025998e56fa24ffca4ed30a4da8ad8402a95aef67377bfa5815a4fd35,8800167b4bc9d4ef45c996150b41e31dd371105e31a925c2f1af4aa6ecc4a8d1,"What is the color of the dog?
(A) The color of the dog is black.
(B) The color of the dog is golden.
(C) The color of the dog is brown.
(D) The color of the dog is white.",D,The color of the dog is white.,D,D,The color of the dog is white.,True,True,1369,4988,[4988],0.00000000,2,eos,0.7975,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,144,direct_attributes/sa_717,direct_attributes,gt_crop_only,0,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg,outputs/crops/direct_attributes__sa_717/gt.png,[],"[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg"", ""outputs/crops/direct_attributes__sa_717/gt.png""]","[""original"", ""gt""]","[[2250, 1500], [448, 426]]",1,3d3ac3c0c71fe29236c08ab3a509b79e495d754701c1b9e65df47a73d347645b,343a6182ba7ddb459316a8b1d98b9042c3826e6317cf22c368e1b5a2bfbe34af,448,426,22f0696025998e56fa24ffca4ed30a4da8ad8402a95aef67377bfa5815a4fd35,8800167b4bc9d4ef45c996150b41e31dd371105e31a925c2f1af4aa6ecc4a8d1,"What is the color of the dog?
(A) The color of the dog is black.
(B) The color of the dog is golden.
(C) The color of the dog is brown.
(D) The color of the dog is white.",D,The color of the dog is white.,D,D,The color of the dog is white.,True,True,1692,6076,"[4988, 1088]",0.00000000,2,eos,1.0241,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,144,direct_attributes/sa_717,direct_attributes,gt_plus_1_irrelevant,1,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg,outputs/crops/direct_attributes__sa_717/gt.png,"[""outputs/crops/direct_attributes__sa_717/irrelevant_00.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg"", ""outputs/crops/direct_attributes__sa_717/gt.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_00.png""]","[""original"", ""gt"", ""irrelevant""]","[[2250, 1500], [448, 426], [422, 448]]",1,3d3ac3c0c71fe29236c08ab3a509b79e495d754701c1b9e65df47a73d347645b,343a6182ba7ddb459316a8b1d98b9042c3826e6317cf22c368e1b5a2bfbe34af,448,426,22f0696025998e56fa24ffca4ed30a4da8ad8402a95aef67377bfa5815a4fd35,8800167b4bc9d4ef45c996150b41e31dd371105e31a925c2f1af4aa6ecc4a8d1,"What is the color of the dog?
(A) The color of the dog is black.
(B) The color of the dog is golden.
(C) The color of the dog is brown.
(D) The color of the dog is white.",D,The color of the dog is white.,D,D,The color of the dog is white.,True,True,2017,7164,"[4988, 1088, 1088]",0.15187046,2,eos,1.2476,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,144,direct_attributes/sa_717,direct_attributes,gt_plus_4_irrelevant,4,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg,outputs/crops/direct_attributes__sa_717/gt.png,"[""outputs/crops/direct_attributes__sa_717/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_02.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg"", ""outputs/crops/direct_attributes__sa_717/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_717/gt.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_02.png""]","[""original"", ""irrelevant"", ""gt"", ""irrelevant"", ""irrelevant"", ""irrelevant""]","[[2250, 1500], [448, 305], [448, 426], [422, 448], [376, 448], [448, 345]]",2,3d3ac3c0c71fe29236c08ab3a509b79e495d754701c1b9e65df47a73d347645b,343a6182ba7ddb459316a8b1d98b9042c3826e6317cf22c368e1b5a2bfbe34af,448,426,22f0696025998e56fa24ffca4ed30a4da8ad8402a95aef67377bfa5815a4fd35,8800167b4bc9d4ef45c996150b41e31dd371105e31a925c2f1af4aa6ecc4a8d1,"What is the color of the dog?
(A) The color of the dog is black.
(B) The color of the dog is golden.
(C) The color of the dog is brown.
(D) The color of the dog is white.",D,The color of the dog is white.,D,D,The color of the dog is white.,True,True,3012,10504,"[4988, 1120, 1088, 1088, 1080, 1140]",0.42155369,2,eos,2.0681,64,False,200704,1003520,448,sdpa,bfloat16,
42,0,8,144,direct_attributes/sa_717,direct_attributes,gt_plus_8_irrelevant,8,ok,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg,outputs/crops/direct_attributes__sa_717/gt.png,"[""outputs/crops/direct_attributes__sa_717/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_07.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_04.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_01.png""]","[""/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_717.jpg"", ""outputs/crops/direct_attributes__sa_717/irrelevant_00.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_07.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_03.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_04.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_06.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_02.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_05.png"", ""outputs/crops/direct_attributes__sa_717/irrelevant_01.png"", ""outputs/crops/direct_attributes__sa_717/gt.png""]","[""original"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""irrelevant"", ""gt""]","[[2250, 1500], [422, 448], [356, 448], [448, 305], [360, 448], [299, 448], [448, 345], [448, 311], [376, 448], [448, 426]]",9,3d3ac3c0c71fe29236c08ab3a509b79e495d754701c1b9e65df47a73d347645b,343a6182ba7ddb459316a8b1d98b9042c3826e6317cf22c368e1b5a2bfbe34af,448,426,22f0696025998e56fa24ffca4ed30a4da8ad8402a95aef67377bfa5815a4fd35,8800167b4bc9d4ef45c996150b41e31dd371105e31a925c2f1af4aa6ecc4a8d1,"What is the color of the dog?
(A) The color of the dog is black.
(B) The color of the dog is golden.
(C) The color of the dog is brown.
(D) The color of the dog is white.",D,The color of the dog is white.,D,D,The color of the dog is white.,True,True,4324,14904,"[4988, 1088, 1080, 1120, 1080, 1120, 1140, 1120, 1080, 1088]",0.59232421,2,eos,3.3514,64,False,200704,1003520,448,sdpa,bfloat16,
